"Date","File","xmin","xmax","ymin","ymax"
2013-10-05,"2013-10-278-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2013-10-05,"2013-10-278-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2013-10-05,"2013-10-278-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2013-10-05,"2013-10-278-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2013-10-05,"2013-10-278-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2013-10-05,"2013-10-278-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2013-10-08,"2013-10-281-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2013-10-08,"2013-10-281-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2013-10-08,"2013-10-281-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2013-10-08,"2013-10-281-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2013-10-08,"2013-10-281-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2013-10-08,"2013-10-281-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2013-10-08,"2013-10-281-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2013-10-08,"2013-10-281-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2013-10-08,"2013-10-281-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2013-10-08,"2013-10-281-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2013-10-08,"2013-10-281-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2013-10-08,"2013-10-281-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2013-10-08,"2013-10-281-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2013-10-08,"2013-10-281-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2013-10-08,"2013-10-281-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2013-10-11,"2013-10-284-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2013-10-11,"2013-10-284-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2013-10-11,"2013-10-284-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2013-10-11,"2013-10-284-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2013-10-11,"2013-10-284-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2013-10-11,"2013-10-284-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2013-10-11,"2013-10-284-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2013-10-11,"2013-10-284-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2013-10-11,"2013-10-284-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2013-10-11,"2013-10-284-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2013-10-11,"2013-10-284-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2013-10-11,"2013-10-284-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2013-10-11,"2013-10-284-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2013-10-11,"2013-10-284-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2013-10-11,"2013-10-284-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2013-10-14,"2013-10-287-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2013-10-14,"2013-10-287-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2013-10-14,"2013-10-287-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2013-10-14,"2013-10-287-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2013-10-14,"2013-10-287-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2013-10-14,"2013-10-287-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2013-10-14,"2013-10-287-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2013-10-14,"2013-10-287-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2013-10-14,"2013-10-287-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2013-10-14,"2013-10-287-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2013-10-14,"2013-10-287-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2013-10-14,"2013-10-287-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2013-10-14,"2013-10-287-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2013-10-14,"2013-10-287-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2013-10-14,"2013-10-287-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2014-04-11,"2014-04-101-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2014-04-11,"2014-04-101-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2014-04-11,"2014-04-101-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2014-04-11,"2014-04-101-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2014-04-11,"2014-04-101-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2014-04-11,"2014-04-101-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2014-04-11,"2014-04-101-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2014-04-11,"2014-04-101-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2014-04-11,"2014-04-101-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2014-04-11,"2014-04-101-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2014-04-11,"2014-04-101-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2014-04-11,"2014-04-101-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2014-04-11,"2014-04-101-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2014-04-11,"2014-04-101-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2014-04-11,"2014-04-101-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2014-04-17,"2014-04-107-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2014-04-17,"2014-04-107-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2014-04-17,"2014-04-107-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2014-04-17,"2014-04-107-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2014-04-17,"2014-04-107-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2014-04-17,"2014-04-107-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2014-04-17,"2014-04-107-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2014-04-17,"2014-04-107-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2014-04-17,"2014-04-107-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2014-04-17,"2014-04-107-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2014-04-17,"2014-04-107-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2014-04-17,"2014-04-107-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2014-04-17,"2014-04-107-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2014-04-17,"2014-04-107-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2014-04-17,"2014-04-107-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2014-04-20,"2014-04-110-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2014-04-20,"2014-04-110-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2014-04-20,"2014-04-110-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2014-04-20,"2014-04-110-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2014-04-20,"2014-04-110-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2014-04-20,"2014-04-110-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2014-04-20,"2014-04-110-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2014-04-20,"2014-04-110-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2014-04-20,"2014-04-110-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2014-04-20,"2014-04-110-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2014-04-20,"2014-04-110-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2014-04-20,"2014-04-110-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2014-04-20,"2014-04-110-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2014-04-20,"2014-04-110-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2014-04-20,"2014-04-110-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2014-04-23,"2014-04-113-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2014-04-23,"2014-04-113-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2014-04-23,"2014-04-113-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2014-04-23,"2014-04-113-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2014-04-23,"2014-04-113-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2014-04-23,"2014-04-113-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2014-04-23,"2014-04-113-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2014-04-23,"2014-04-113-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2014-04-23,"2014-04-113-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2014-04-23,"2014-04-113-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2014-04-23,"2014-04-113-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2014-04-23,"2014-04-113-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2014-04-23,"2014-04-113-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2014-04-23,"2014-04-113-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2014-04-23,"2014-04-113-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2014-04-26,"2014-04-116-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2014-04-26,"2014-04-116-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2014-04-26,"2014-04-116-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2014-04-26,"2014-04-116-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2014-04-26,"2014-04-116-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2014-04-26,"2014-04-116-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2014-04-26,"2014-04-116-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2014-04-26,"2014-04-116-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2014-04-26,"2014-04-116-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2014-04-26,"2014-04-116-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2014-04-26,"2014-04-116-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2014-04-26,"2014-04-116-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2014-04-26,"2014-04-116-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2014-04-26,"2014-04-116-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2014-04-26,"2014-04-116-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2014-04-02,"2014-04-92-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2014-04-02,"2014-04-92-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2014-04-02,"2014-04-92-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2014-04-02,"2014-04-92-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2014-04-02,"2014-04-92-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2014-04-02,"2014-04-92-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2014-04-02,"2014-04-92-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2014-04-02,"2014-04-92-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2014-04-02,"2014-04-92-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2014-04-02,"2014-04-92-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2014-04-02,"2014-04-92-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2014-04-02,"2014-04-92-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2014-04-02,"2014-04-92-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2014-04-02,"2014-04-92-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2014-04-02,"2014-04-92-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2014-04-05,"2014-04-95-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2014-04-05,"2014-04-95-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2014-04-05,"2014-04-95-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2014-04-05,"2014-04-95-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2014-04-05,"2014-04-95-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2014-04-05,"2014-04-95-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2014-04-05,"2014-04-95-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2014-04-05,"2014-04-95-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2014-04-05,"2014-04-95-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2014-04-05,"2014-04-95-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2014-04-05,"2014-04-95-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2014-04-05,"2014-04-95-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2014-04-05,"2014-04-95-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2014-04-05,"2014-04-95-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2014-04-05,"2014-04-95-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2014-04-08,"2014-04-98-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2014-04-08,"2014-04-98-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2014-04-08,"2014-04-98-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2014-04-08,"2014-04-98-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2014-04-08,"2014-04-98-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2014-04-08,"2014-04-98-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2014-04-08,"2014-04-98-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2014-04-08,"2014-04-98-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2014-04-08,"2014-04-98-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2014-04-08,"2014-04-98-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2014-04-08,"2014-04-98-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2014-04-08,"2014-04-98-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2014-04-08,"2014-04-98-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2014-04-08,"2014-04-98-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2014-04-08,"2014-04-98-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2014-05-02,"2014-05-122-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2014-05-02,"2014-05-122-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2014-05-02,"2014-05-122-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2014-05-02,"2014-05-122-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2014-05-02,"2014-05-122-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2014-05-02,"2014-05-122-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2014-05-02,"2014-05-122-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2014-05-02,"2014-05-122-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2014-05-02,"2014-05-122-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2014-05-02,"2014-05-122-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2014-05-02,"2014-05-122-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2014-05-02,"2014-05-122-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2014-05-02,"2014-05-122-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2014-05-02,"2014-05-122-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2014-05-02,"2014-05-122-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2014-05-05,"2014-05-125-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2014-05-05,"2014-05-125-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2014-05-05,"2014-05-125-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2014-05-05,"2014-05-125-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2014-05-05,"2014-05-125-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2014-05-05,"2014-05-125-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2014-05-05,"2014-05-125-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2014-05-05,"2014-05-125-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2014-05-05,"2014-05-125-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2014-05-05,"2014-05-125-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2014-05-05,"2014-05-125-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2014-05-05,"2014-05-125-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2014-05-05,"2014-05-125-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2014-05-05,"2014-05-125-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2014-05-05,"2014-05-125-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2014-05-08,"2014-05-128-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2014-05-08,"2014-05-128-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2014-05-08,"2014-05-128-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2014-05-08,"2014-05-128-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2014-05-08,"2014-05-128-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2014-05-08,"2014-05-128-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2014-05-08,"2014-05-128-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2014-05-08,"2014-05-128-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2014-05-08,"2014-05-128-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2014-05-08,"2014-05-128-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2014-05-08,"2014-05-128-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2014-05-08,"2014-05-128-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2014-05-08,"2014-05-128-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2014-05-08,"2014-05-128-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2014-05-08,"2014-05-128-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2014-05-11,"2014-05-131-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2014-05-11,"2014-05-131-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2014-05-11,"2014-05-131-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2014-05-11,"2014-05-131-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2014-05-11,"2014-05-131-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2014-05-11,"2014-05-131-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2014-05-11,"2014-05-131-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2014-05-11,"2014-05-131-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2014-05-11,"2014-05-131-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2014-05-11,"2014-05-131-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2014-05-11,"2014-05-131-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2014-05-11,"2014-05-131-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2014-05-11,"2014-05-131-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2014-05-11,"2014-05-131-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2014-05-11,"2014-05-131-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2014-05-14,"2014-05-134-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2014-05-14,"2014-05-134-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2014-05-14,"2014-05-134-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2014-05-14,"2014-05-134-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2014-05-14,"2014-05-134-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2014-05-14,"2014-05-134-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2014-05-14,"2014-05-134-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2014-05-14,"2014-05-134-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2014-05-14,"2014-05-134-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2014-05-14,"2014-05-134-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2014-05-14,"2014-05-134-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2014-05-14,"2014-05-134-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
2014-05-14,"2014-05-134-0000018944-0000018944.tif",-91.574529558,-89.021876847,37.019932185,38.428041393
2014-05-14,"2014-05-134-0000018944-0000028416.tif",-89.021876846,-86.469224135,37.019932185,38.428041393
2014-05-14,"2014-05-134-0000018944-0000037888.tif",-86.469224135,-84.814257887,37.019932185,38.428041393
2014-05-17,"2014-05-137-0000000000-0000000000.tif",-96.67983498,-94.127182269,40.980694104,43.533346815
2014-05-17,"2014-05-137-0000000000-0000009472.tif",-94.127182269,-91.574529558,40.980694104,43.533346815
2014-05-17,"2014-05-137-0000000000-0000018944.tif",-91.574529558,-89.021876847,40.980694104,43.533346815
2014-05-17,"2014-05-137-0000000000-0000028416.tif",-89.021876846,-86.469224135,40.980694104,43.533346815
2014-05-17,"2014-05-137-0000000000-0000037888.tif",-86.469224135,-84.814257887,40.980694104,43.533346815
2014-05-17,"2014-05-137-0000009472-0000000000.tif",-96.67983498,-94.127182269,38.428041393,40.980694104
2014-05-17,"2014-05-137-0000009472-0000009472.tif",-94.127182269,-91.574529558,38.428041393,40.980694104
2014-05-17,"2014-05-137-0000009472-0000018944.tif",-91.574529558,-89.021876847,38.428041393,40.980694104
2014-05-17,"2014-05-137-0000009472-0000028416.tif",-89.021876846,-86.469224135,38.428041393,40.980694104
2014-05-17,"2014-05-137-0000009472-0000037888.tif",-86.469224135,-84.814257887,38.428041393,40.980694104
2014-05-17,"2014-05-137-0000018944-0000000000.tif",-96.67983498,-94.127182269,37.019932185,38.428041393
2014-05-17,"2014-05-137-0000018944-0000009472.tif",-94.127182269,-91.574529558,37.019932185,38.428041393
